type, event, jet, pt, mass, eta, phi, charge
2,48,1,49.4497,-1.16801e-06,-0.527963,4.75508,0
2,48,1,87.2083,0.13957,-0.522586,4.76085,1
2,48,1,3.47958,0,-0.521529,4.76312,0
1,48,1,218.864,14.9516,-0.524169,4.75396,0.0564299
2,48,2,1.37552,0.13957,-2.07567,1.65012,1
2,48,2,1.44753,0.13957,-2.52102,2.06229,-1
2,48,2,1.69171,9.65706e-08,-2.48332,1.60936,0
2,48,2,1.30569,0.93957,-2.78196,1.86543,0
2,48,2,1.33386,0.93957,-2.63647,1.77714,0
2,48,2,1.30882,0.49761,-2.36358,1.84021,0
2,48,2,1.45375,0.49761,-2.39296,1.79751,0
2,48,2,62.6749,0.13957,-2.37555,1.83221,1
2,48,2,142.608,0.13957,-2.3665,1.83667,-1
1,48,2,215.092,21.068,-2.37528,1.83348,-0.371771
2,48,3,2.87539,0.13957,-0.607259,0.347568,-1
2,48,3,1.48916,0.13957,-0.469076,0.306372,1
2,48,3,1.36126,0.13957,-0.207831,0.0998068,1
2,48,3,2.61938,4.21468e-08,-0.00321115,0.446149,0
2,48,3,6.54622,8.42937e-08,-0.242218,0.334434,0
2,48,3,5.40585,1.78814e-07,-0.190962,0.309466,0
2,48,3,12.2531,0.49368,-0.197491,0.358852,-1
2,48,3,3.75192,5.96046e-08,-0.221204,0.317106,0
1,48,3,36.242,5.49655,-0.240094,0.336385,-0.338218
#
0,49,3
2,49,1,34.0605,0.13957,1.35825,2.7732,1
2,49,1,26.2341,0.13957,1.35557,2.77739,-1
2,49,1,7.60599,-2.2302e-07,1.32135,2.78115,0
2,49,1,61.1015,0.13957,1.32915,2.8025,1
2,49,1,28.0108,1.54513e-06,1.33343,2.79747,0
2,49,1,83.1746,0.13957,1.33435,2.79539,-1
2,49,1,60.8636,3.63148e-06,1.33562,2.79504,0
1,49,1,301.038,4.26322,1.33778,2.79252,-0.0473231
2,49,2,2.08293,0.13957,0.0362331,6.09435,1
2,49,2,1.02114,3.65002e-08,-0.28062,6.08744,0
2,49,2,1.28981,0.13957,-0.0118435,5.91178,-1
2,49,2,2.53746,0.13957,-0.178689,5.81611,1
2,49,2,8.5909,-4.12953e-07,-0.165627,5.89347,0
2,49,2,27.4701,-1.3487e-06,-0.164694,5.88473,0
2,49,2,22.5981,3.37175e-07,-0.17634,5.88896,0
2,49,2,19.5193,2.38419e-07,-0.170175,5.88714,0
2,49,2,49.3189,0.13957,-0.173207,5.88531,1
2,49,2,132.814,0.13957,-0.172513,5.88496,-1
1,49,2,267.17,9.17371,-0.169913,5.88764,-0.299969
2,49,3,1.25672,0.13957,0.49336,6.03646,1
2,49,3,4.16681,0.49368,0.695945,5.53753,-1
2,49,3,1.71351,0.13957,0.527257,5.91487,1
2,49,3,1.58286,2.98023e-08,0.476449,5.90448,0
2,49,3,1.72586,0.13957,0.434997,5.89886,-1
2,49,3,3.22304,0.49368,0.594054,5.55771,1
2,49,3,3.2545,4.21468e-08,0.467538,5.84567,0
2,49,3,1.51329,-2.98023e-08,0.340781,5.62069,0
2,49,3,1.43961,0,0.37377,5.67793,0
2,49,3,1.08224,0.13957,0.40271,5.61888,-1
2,49,3,1.2006,4.94216e-08,0.410168,5.70581,0
2,49,3,2.89115,4.21468e-08,0.533579,5.72479,0
2,49,3,3.0966,0.13957,0.450325,5.73866,-1
2,49,3,2.97213,-5.96046e-08,0.488768,5.73538,0
2,49,3,6.41078,0.93957,0.530238,5.64479,0
2,49,3,2.68182,1.03238e-07,0.434767,5.63471,0
2,49,3,9.19684,0.93827,0.47779,5.66104,1
2,49,3,3.22207,0.13957,0.464937,5.68834,1
2,49,3,7.13717,0.93827,0.476364,5.69215,-1
1,49,3,59.4323,9.60404,0.499047,5.69777,0.0234828
#
0,50,3
2,50,1,1.92819,0.13957,-0.81011,4.48403,1
2,50,1,3.31827,0.13957,-1.09874,4.31456,-1
2,50,1,4.753,0.13957,-1.02151,4.13795,1
2,50,1,15.213,0.13957,-1.06616,4.20195,1
2,50,1,36.3427,0.13957,-1.0625,4.18925,-1
2,50,1,33.3776,2.97785e-06,-1.05644,4.20574,0
2,50,1,14.466,1.30587e-06,-1.0503,4.20555,0
2,50,1,41.3056,6.7435e-07,-1.04287,4.20684,0
2,50,1,26.9066,-5.84004e-07,-1.03883,4.20655,0
2,50,1,80.6771,-2.6974e-06,-1.0367,4.19708,0
2,50,1,24.7207,-8.25906e-07,-1.03447,4.19504,0
1,50,1,282.896,10.6372,-1.04496,4.20225,-0.0627779
2,50,2,1.13399,-1.49012e-08,-0.316276,1.0065,0
2,50,2,2.52682,0.49368,-0.458266,1.10115,1
2,50,2,1.82866,-4.21468e-08,-0.389545,1.21891,0
2,50,2,1.85268,0.49368,-0.471747,1.124,-1
2,50,2,84.4154,0.13957,-0.41242,1.1678,-1
2,50,2,42.1425,2.78041e-06,-0.414495,1.16297,0
2,50,2,28.1814,0.13957,-0.413363,1.15965,1
2,50,2,114.629,7.26297e-06,-0.413904,1.16112,0
1,50,2,276.686,9.00833,-0.413768,1.16224,-0.200787
2,50,3,5.06163,-4.8423e-07,2.12598,5.65393,0
2,50,3,1.81799,0.13957,1.70938,5.59485,-1
2,50,3,1.01491,-5.16191e-08,1.82523,5.47775,0
2,50,3,2.33966,1.03238e-07,1.93098,5.53078,0
2,50,3,2.68977,0.13957,1.97963,5.57498,1
2,50,3,4.58682,0.13957,1.9384,5.68509,1
2,50,3,4.11312,0.13957,1.84934,5.66027,-1
1,50,3,21.5854,3.05642,1.95401,5.6254,0.062222
#
0,51,3
2,51,1,1.45757,0.13957,-1.15591,0.337715,1
2,51,1,5.22926,8.42937e-08,-1.09138,0.348815,0
2,51,1,12.3272,4.4604e-07,-1.10075,0.351904,0
2,51,1,1.27662,0.000511,-1.12134,0.352035,-1
2,51,1,8.02427,0.13957,-1.11854,0.314568,-1
2,51,1,3.56028,-1.03238e-07,-1.11599,0.338379,0
2,51,1,25.64,0.13957,-1.10608,0.330324,-1
2,51,1,6.78692,-2.25555e-06,-1.11199,0.325588,0
2,51,1,340.571,0.13957,-1.11272,0.330767,1
2,51,1,41.4164,-1.36128e-05,-1.11345,0.333506,0
1,51,1,446.284,3.93921,-1.11213,0.331566,0.688091
2,51,2,1.39591,0.13957,-1.36905,3.28266,-1
2,51,2,1.58976,-3.65002e-08,-1.15112,3.64242,0
2,51,2,267.845,0.13957,-1.22927,3.55119,-1
2,51,2,123.72,0.13957,-1.23443,3.55212,1
1,51,2,394.495,8.06852,-1.23124,3.55091,-0.368828
2,51,3,1.05923,0.13957,0.99321,3.04789,1
2,51,3,26.8048,0.13957,0.917038,3.43982,-1
2,51,3,1.34302,0.13957,1.03731,3.39157,1
1,51,3,29.129,2.48301,0.927589,3.4237,-0.835502
#
0,52,6
2,52,1,1.63573,0.13957,-0.320168,2.84913,-1
2,52,1,2.98999,9.42432e-08,-0.640436,2.66736,0
2,52,1,12.0037,0.13957,-0.62187,2.6144,1
2,52,1,12.2603,0,-0.660435,2.65751,0
2,52,1,3.06203,0.13957,-0.663992,2.62308,-1
2,52,1,150.833,0.13957,-0.668064,2.62545,-1
2,52,1,257.879,0.13957,-0.66489,2.62912,1
1,52,1,440.615,12.2548,-0.663413,2.62928,0.259499
2,52,2,1.36919,5.5755e-08,0.78732,0.490326,0
2,52,2,1.78334,3.65002e-08,0.395894,0.7337,0
2,52,2,2.70417,6.664e-08,0.0717032,0.208042,0
2,52,2,1.63438,0.13957,0.21909,0.595688,1
2,52,2,1.13982,0.49368,0.141014,0.360965,1
2,52,2,1.74272,2.10734e-08,0.206153,0.438087,0
2,52,2,1.90001,0.13957,0.234077,0.397284,-1
2,52,2,4.86719,0.13957,0.374866,0.405987,-1
2,52,2,5.34183,0,0.278064,0.359423,0
2,52,2,6.06838,-1.88486e-07,0.343815,0.29903,0
2,52,2,22.2029,-4.76837e-07,0.351268,0.307956,0
2,52,2,5.28157,5.96046e-08,0.382147,0.356189,0
2,52,2,7.84973,0.13957,0.36574,0.321923,1
2,52,2,9.1414,0.13957,0.34055,0.316805,1
2,52,2,2.64119,5.96046e-08,0.308683,0.340615,0
2,52,2,1.2379,-4.21468e-08,0.30801,0.3461,0
2,52,2,2.35885,0.13957,0.339462,0.323093,1
2,52,2,4.57791,-8.42937e-08,0.35851,0.371874,0
2,52,2,6.76674,1.68587e-07,0.362037,0.366455,0
2,52,2,12.0244,0.49368,0.335848,0.379117,-1
2,52,2,11.8478,0.13957,0.338428,0.373545,1
2,52,2,14.8162,-1.68587e-07,0.320309,0.35871,0
2,52,2,3.55831,0.13957,0.348923,0.33296,-1
2,52,2,3.38679,0.13957,0.331735,0.333791,-1
2,52,2,46.9331,0.93827,0.332446,0.342249,1
2,52,2,9.47147,1.19209e-07,0.331653,0.359781,0
2,52,2,79.8239,0.93957,0.344325,0.352029,0
2,52,2,57.8994,0.49761,0.343803,0.359808,0
1,52,2,330.082,22.7348,0.339295,0.352843,0.166989
2,52,3,5.9059,0.93957,2.28645,4.23484,0
2,52,3,5.90486,0.93827,2.26355,4.23611,1
2,52,3,1.38308,-2.79173e-07,2.21054,4.63489,0
2,52,3,4.65652,0.13957,2.17234,4.7051,1
2,52,3,2.97804,-2.85854e-07,2.26444,4.66706,0
2,52,3,4.15932,-8.92081e-07,2.19714,4.68955,0
2,52,3,4.29047,0.13957,2.21093,4.73362,-1
2,52,3,4.81284,0.13957,2.21052,4.69188,-1
2,52,3,131.043,0.13957,2.23138,4.70702,1
2,52,3,4.76218,-6.13667e-07,2.24604,4.69782,0
1,52,3,168.694,21.6154,2.23877,4.67341,0.779894
2,52,4,6.03116,0.49761,-1.65861,5.37182,0
2,52,4,1.59567,0.49368,-2.42738,4.95281,-1
2,52,4,1.90665,0.13957,-1.71893,5.20367,-1
2,52,4,1.0123,0.13957,-1.96271,5.68224,-1
2,52,4,1.12159,0.13957,-1.78655,5.44031,1
2,52,4,4.99879,0.93957,-1.81234,5.27591,0
2,52,4,1.15432,-9.88431e-08,-1.94314,5.31434,0
2,52,4,1.2831,0.13957,-2.19118,5.49051,-1
2,52,4,1.49948,6.32203e-08,-2.06772,5.47441,0
2,52,4,1.49351,1.47514e-07,-2.20053,5.46133,0
2,52,4,1.37651,-9.30577e-08,-2.13484,5.44638,0
2,52,4,2.0123,0.13957,-2.20737,5.42815,1
2,52,4,2.72936,0.13957,-2.23932,5.38299,1
2,52,4,4.37272,0.13957,-2.22529,5.38134,1
2,52,4,1.89278,1.80051e-07,-2.15804,5.39043,0
2,52,4,6.57329,0.49368,-2.11032,5.38024,-1
2,52,4,6.40322,0.13957,-2.16233,5.35899,1
2,52,4,1.78035,2.10734e-08,-2.21357,5.31114,0
2,52,4,10.0956,0.49368,-2.1258,5.34671,1
2,52,4,7.18651,0.13957,-2.09891,5.31652,-1
2,52,4,6.3437,0.49368,-2.12297,5.24435,1
2,52,4,11.5244,0.13957,-2.15677,5.23919,1
2,52,4,7.73296,0.49761,-2.12651,5.27848,0
2,52,4,8.39437,0.93957,-2.16344,5.27944,0
2,52,4,23.5642,0.93827,-2.14785,5.27531,-1
2,52,4,4.42441,0.13957,-2.15092,5.27413,-1
1,52,4,128.091,23.292,-2.11475,5.31184,-0.0229038
2,52,5,1.03808,0.13957,1.63344,3.80034,-1
2,52,5,1.61058,0.13957,2.31288,3.9215,1
2,52,5,1.255,-5.16191e-08,1.78239,3.94796,0
2,52,5,11.4032,0.13957,2.05777,3.98409,-1
2,52,5,2.12279,-1.57699e-07,1.91931,3.82358,0
2,52,5,4.28209,0.13957,2.01791,3.66913,1
2,52,5,4.63811,0.13957,1.94116,3.6999,1
2,52,5,2.15871,0.13957,1.9296,3.7229,1
2,52,5,11.0761,0.13957,2.05136,3.81228,-1
2,52,5,7.8546,-4.91512e-07,2.04354,3.77308,0
2,52,5,5.17976,0.13957,2.00173,3.7199,-1
2,52,5,23.1697,0.13957,1.99348,3.76678,-1
1,52,5,75.4706,9.43966,2.01704,3.80093,-0.516929
2,52,6,2.07358,0.49368,-0.211883,6.06521,-1
2,52,6,1.22802,0.13957,-0.193566,0.189468,1
2,52,6,1.66528,0.49761,-0.291795,6.26729,0
2,52,6,4.36505,0.13957,-0.417548,0.316061,1
2,52,6,5.40571,0.13957,-0.320181,0.240441,-1
2,52,6,1.02804,0.13957,-0.442721,0.305625,1
2,52,6,1.79641,4.21468e-08,-0.358557,6.27286,0
2,52,6,1.07539,-2.10734e-08,-0.640506,0.131407,0
2,52,6,1.88786,2.98023e-08,-0.348811,0.134801,0
2,52,6,1.11266,0.13957,-0.609794,0.150003,1
2,52,6,1.71309,-3.65002e-08,-0.391468,0.0810313,0
2,52,6,4.42831,0.13957,-0.49445,0.0561487,-1
2,52,6,11.2221,0.13957,-0.483577,0.0506972,-1
2,52,6,2.3219,0.13957,-0.52025,0.241648,-1
2,52,6,1.80469,0.13957,-0.541605,0.118448,1
2,52,6,1.28765,-2.10734e-08,-0.535232,0.176849,0
2,52,6,1.63957,2.10734e-08,-0.466938,0.109108,0
2,52,6,2.3034,0.13957,-0.46911,0.120073,-1
2,52,6,12.4154,0.13957,-0.482767,0.159454,1
2,52,6,6.3209,-1.46001e-07,-0.47524,0.175474,0
1,52,6,66.7312,10.4289,-0.448626,0.131239,-0.0864612
#
0,53,2
2,53,1,1.09037,0.49761,0.25209,1.15599,0
2,53,1,44.5855,0.13957,-0.00295237,1.28936,-1
2,53,1,56.1218,6.7435e-07,-0.00677327,1.2845,0
2,53,1,101.625,0.13957,-0.0103368,1.28189,1
2,53,1,32.0575,0,-0.00943421,1.28275,0
1,53,1,235.471,8.49113,-0.00673925,1.28346,0.242227
2,53,2,1.19988,0.13957,0.394111,4.70935,1
2,53,2,1.18966,0.13957,0.334055,4.37607,1
2,53,2,1.47041,0.13957,0.128756,4.4062,1
2,53,2,1.31869,0.13957,0.0713269,4.37004,-1
2,53,2,21.1834,0.13957,0.0102836,4.40953,1
2,53,2,39.9096,0.13957,0.0188028,4.40162,-1
2,53,2,36.2016,0,0.0162973,4.39944,0
2,53,2,102.633,1.90735e-06,0.0147405,4.39787,0
1,53,2,205.048,10.0458,0.0207024,4.40163,-0.0789098
#
0,54,2
2,54,1,3.06323,0.13957,0.934685,4.95602,1
2,54,1,169.349,0.13957,0.897891,4.89446,1
2,54,1,112.553,-1.25798e-05,0.895581,4.89907,0
2,54,1,106.548,0.13957,0.895457,4.89664,-1
2,54,1,18.6772,-2.14577e-06,0.893502,4.89699,0
1,54,1,410.185,3.13062,0.896715,4.89687,0.160569
2,54,2,1.49329,-1.73776e-07,0.423943,1.83644,0
2,54,2,2.80148,0.13957,0.163654,1.81727,-1
2,54,2,1.28956,-1.49755e-07,0.340245,1.88597,0
2,54,2,3.81882,-4.12953e-07,0.223082,1.69776,0
2,54,2,213.379,0.49368,0.290189,1.76492,1
2,54,2,187.073,0.49368,0.290912,1.76494,-1
1,54,2,409.83,7.91964,0.289722,1.76531,0.057349
#
0,55,4
2,55,1,1.43389,0.13957,1.11709,4.71202,1
2,55,1,23.0041,0.13957,0.981588,4.34371,-1
2,55,1,34.1588,0.13957,0.981195,4.33867,1
2,55,1,74.4303,0.49368,0.98929,4.34165,-1
2,55,1,92.1797,0.49368,0.98929,4.34022,1
2,55,1,106.782,-5.3948e-06,0.986813,4.33746,0
2,55,1,107.226,-7.13665e-06,0.987432,4.33856,0
1,55,1,439.116,10.3508,0.987813,4.34063,0.0690732
2,55,2,1.46828,0.13957,0.688444,1.52124,-1
2,55,2,8.11646,2.38419e-07,0.549132,1.24949,0
2,55,2,57.534,1.65181e-06,0.548778,1.25649,0
2,55,2,106.916,0,0.54755,1.25379,0
2,55,2,54.8493,1.50789e-06,0.548405,1.25423,0
2,55,2,91.4812,1.3487e-06,0.548954,1.25463,0
1,55,2,320.313,6.81555,0.549109,1.25569,-0.00458316
2,55,3,1.5926,0.93827,2.19541,0.106993,1
2,55,3,3.35893,0.13957,1.91314,0.597868,1
2,55,3,2.08114,0.13957,2.05625,0.578415,-1
2,55,3,5.68623,0.13957,2.02333,0.700073,1
2,55,3,11.0872,0.13957,1.99055,0.680188,-1
2,55,3,1.27936,-8.81565e-08,1.99559,0.595865,0
2,55,3,1.19144,3.94248e-08,1.99055,0.613569,0
2,55,3,12.5195,0.13957,2.03881,0.635916,1
2,55,3,4.53795,1.97686e-07,2.00661,0.650799,0
2,55,3,3.91019,4.48027e-07,2.29078,0.524991,0
2,55,3,11.1997,9.83025e-07,2.20061,0.512097,0
2,55,3,5.68987,-8.55488e-07,2.19645,0.530363,0
2,55,3,1.1678,-1.95994e-07,2.24881,0.530354,0
2,55,3,4.70703,5.55955e-07,2.26114,0.535538,0
1,55,3,69.6637,12.101,2.10639,0.58973,0.142681
2,55,4,1.05127,0.13957,1.19285,1.77223,-1
2,55,4,1.969,0.13957,0.937921,1.67656,-1
2,55,4,1.28947,0.13957,1.08324,1.88038,1
2,55,4,1.74004,-5.16191e-08,0.761941,2.23701,0
2,55,4,1.61871,0.13957,0.582184,1.98947,1
2,55,4,6.89523,0.13957,0.927659,1.94878,1
2,55,4,5.8459,0.13957,0.734547,1.92208,-1
2,55,4,1.41105,-1.49012e-08,0.794455,1.90962,0
2,55,4,1.02364,0.13957,0.736998,2.03005,1
2,55,4,2.42095,0.13957,0.80978,1.94463,-1
2,55,4,10.0784,0.93827,0.825011,1.97481,1
2,55,4,6.97213,-2.38419e-07,0.787736,2.0428,0
2,55,4,4.52709,-1.78814e-07,0.77604,2.02182,0
2,55,4,13.3864,0.93827,0.799947,2.0026,-1
2,55,4,1.78554,0.49761,0.810123,2.01346,0
1,55,4,61.7973,9.07426,0.823984,1.97634,-0.0607614
#
0,56,2
2,56,1,1.89128,0.13957,-0.56356,0.00635356,-1
2,56,1,10.0996,2.06477e-07,-0.417306,6.17485,0
2,56,1,2.99651,5.96046e-08,-0.330203,6.15822,0
2,56,1,11.5233,0.49368,-0.378133,6.16882,1
2,56,1,13.546,0.49368,-0.371241,6.17741,-1
2,56,1,4.62371,1.46001e-07,-0.332663,6.19441,0
2,56,1,28.0619,0.13957,-0.496924,0.0978898,1
2,56,1,3.99594,0.49368,-0.453054,0.0899127,-1
2,56,1,4.2515,0.49368,-0.441447,0.125937,1
2,56,1,5.34875,5.49528e-07,-0.19125,0.235816,0
2,56,1,18.2405,-4.12953e-07,-0.210268,0.245633,0
2,56,1,14.3041,1.42054e-06,-0.205484,0.241777,0
2,56,1,142.13,-5.04637e-06,-0.203321,0.233921,0
2,56,1,22.0073,-4.76837e-07,-0.206654,0.239948,0
1,56,1,280.817,47.09,-0.272628,0.165675,0.086225
2,56,2,1.0452,0.49368,-0.0961705,3.4804,-1
2,56,2,1.19062,0.13957,-0.781036,3.35877,-1
2,56,2,2.04294,0.13957,-0.18214,3.26417,1
2,56,2,29.145,0.13957,-0.416514,3.27303,-1
2,56,2,58.5028,0.13957,-0.419663,3.28076,1
2,56,2,130.872,-1.90735e-06,-0.420476,3.28362,0
2,56,2,20.3951,2.38419e-07,-0.422022,3.28152,0
1,56,2,243.168,13.0467,-0.418655,3.28253,0.119925
#
0,57,5
2,57,1,1.66005,0.13957,-0.394496,3.21466,1
2,57,1,1.23219,0.13957,-0.411003,3.51511,-1
2,57,1,15.2911,0.13957,-0.465181,3.42276,1
2,57,1,10.8114,0.13957,-0.479549,3.41092,-1
2,57,1,11.3288,2.38419e-07,-0.473231,3.42114,0
2,57,1,61.6671,1.90735e-06,-0.47738,3.41816,0
2,57,1,1.56594,-3.65002e-08,-0.383184,3.33409,0
2,57,1,22.7821,3.37175e-07,-0.42536,3.39678,0
2,57,1,21.5196,-3.37175e-07,-0.425828,3.3907,0
2,57,1,45.0555,9.53674e-07,-0.412932,3.38531,0
2,57,1,56.2273,6.7435e-07,-0.413368,3.38796,0
1,57,1,249.074,9.7608,-0.440046,3.39978,0.0196978
2,57,2,1.91879,-2.98023e-08,-0.721076,1.00181,0
2,57,2,3.89382,0.49368,-0.599871,0.968781,1
2,57,2,1.6976,0.93827,-0.902812,1.3584,-1
2,57,2,4.86633,-5.96046e-08,-0.492702,1.4868,0
2,57,2,20.9656,3.37175e-07,-0.48015,1.48222,0
2,57,2,3.35065,0.13957,-0.237941,1.30752,-1
2,57,2,3.47246,1.39785e-07,-0.392375,1.45123,0
2,57,2,6.04038,0.13957,-0.436752,1.38154,1
2,57,2,3.43219,0.13957,-0.378276,1.39838,-1
2,57,2,3.25344,3.69837e-07,-0.356914,1.39065,0
2,57,2,21.5411,0.13957,-0.366731,1.32927,1
2,57,2,30.681,-3.37175e-07,-0.366457,1.32977,0
2,57,2,22.2,-2.38419e-07,-0.350022,1.32851,0
2,57,2,19.248,-2.38419e-07,-0.347397,1.34181,0
2,57,2,70.5119,0.13957,-0.354094,1.34055,-1
2,57,2,2.85325,4.21468e-08,-0.358667,1.3431,0
1,57,2,219.253,26.2785,-0.38704,1.34839,-0.216059
2,57,3,10.0207,-2.06477e-07,-0.277072,5.84659,0
2,57,3,3.87184,-7.30005e-08,-0.298128,5.84147,0
2,57,3,38.4816,0.13957,-0.306859,5.82439,1
2,57,3,4.62515,0.13957,-0.317848,5.82803,-1
2,57,3,97.9787,-2.6974e-06,-0.352077,5.83925,0
2,57,3,51.4217,-1.3487e-06,-0.353969,5.83906,0
1,57,3,206.395,5.13857,-0.338792,5.83658,0.164033
2,57,4,3.10987,-4.21468e-08,-0.47231,4.90547,0
2,57,4,1.39123,-8.81565e-08,-0.843842,4.97212,0
2,57,4,17.3121,0.13957,-0.85059,4.99485,1
2,57,4,1.50026,1.8128e-07,-0.844457,5.00036,0
2,57,4,8.46374,0.13957,-0.82729,5.00628,-1
2,57,4,8.25456,-4.76837e-07,-0.840144,5.01178,0
2,57,4,14.2165,0.13957,-0.859402,5.0384,1
2,57,4,17.6736,0.13957,-0.837498,5.04817,-1
2,57,4,9.66336,1.04606e-06,-0.832366,5.03369,0
1,57,4,81.5463,6.44064,-0.830813,5.0178,0.0660822
2,57,5,2.00448,0.13957,-0.0431287,3.91787,-1
2,57,5,1.18471,3.94248e-08,0.0827351,4.22905,0
2,57,5,3.87001,0.13957,0.0994713,4.17525,-1
2,57,5,5.56769,0.13957,0.0940655,4.18812,1
2,57,5,18.1176,0.13957,0.116966,4.06547,1
2,57,5,6.78386,0.13957,0.106164,4.13264,-1
1,57,5,37.4387,3.05317,0.100456,4.10444,0.293829
#
0,58,6
2,58,1,3.50263,0.13957,-0.159632,1.03974,-1
2,58,1,5.06321,0,-0.0686202,1.02242,0
2,58,1,85.8525,0.13957,-0.0952348,1.05092,1
2,58,1,35.0538,0,-0.100529,1.04949,0
2,58,1,137.486,0.13957,-0.0994528,1.05197,-1
2,58,1,89.4073,-1.65181e-06,-0.0981564,1.04992,0
1,58,1,356.363,3.24041,-0.0983743,1.05042,-0.154718
2,58,2,2.15703,0.13957,-1.14242,4.30619,-1
2,58,2,2.10569,6.58355e-07,-1.9496,4.26128,0
2,58,2,1.344,-2.98023e-08,-1.11219,4.54559,0
2,58,2,4.48781,0.13957,-1.1342,4.62091,-1
2,58,2,3.9376,0.13957,-1.14148,4.50094,1
2,58,2,4.60652,0.13957,-1.17952,4.54811,-1
2,58,2,1.24173,2.58096e-08,-1.47582,4.12035,0
2,58,2,1.57721,4.87885e-07,-1.92739,4.33196,0
2,58,2,1.18461,0.13957,-1.95208,4.60701,1
2,58,2,14.2829,-1.29494e-06,-1.86362,4.29542,0
2,58,2,9.46838,-8.08517e-07,-1.8709,4.34197,0
2,58,2,1.81468,0.13957,-1.20751,4.5121,-1
2,58,2,1.96102,-2.98023e-08,-1.22733,4.58048,0
2,58,2,1.11355,6.14391e-08,-1.75315,4.36684,0
2,58,2,2.60427,0.13957,-1.49568,4.4124,-1
2,58,2,1.0224,0.13957,-1.6648,4.57369,-1
2,58,2,6.72898,0.13957,-1.61012,4.55479,1
2,58,2,21.687,3.19872e-06,-1.56106,4.51607,0
2,58,2,31.4049,4.83937e-06,-1.55589,4.51626,0
2,58,2,2.07487,3.52626e-07,-1.54592,4.51005,0
2,58,2,188.184,-1.3487e-05,-1.54863,4.51631,0
1,58,2,304.246,49.3724,-1.56883,4.49712,-0.0158744
2,58,3,2.86656,0.93827,-0.304587,2.96728,-1
2,58,3,1.42285,0.13957,-0.0931806,2.92093,1
2,58,3,1.77053,0.13957,0.320203,3.01898,-1
2,58,3,1.01474,2.98023e-08,-0.0977619,3.16247,0
2,58,3,4.86146,0.13957,-0.0461447,3.10516,-1
2,58,3,1.07731,2.98023e-08,0.35915,3.11869,0
2,58,3,7.85257,0.93827,-0.0185038,3.18249,-1
2,58,3,3.70713,0.93827,0.00738379,3.3199,1
2,58,3,3.35873,-9.42432e-08,0.0255382,3.28381,0
2,58,3,3.17479,0.13957,0.155011,3.18629,-1
2,58,3,6.25991,0.93957,0.127819,3.19245,0
2,58,3,2.10937,-4.21468e-08,0.122846,3.19993,0
2,58,3,1.27685,2.58096e-08,0.178601,3.32846,0
2,58,3,4.61909,0.93827,0.281195,3.30373,1
2,58,3,1.79316,2.10734e-08,0.263667,3.29847,0
2,58,3,6.27071,0.13957,0.273769,3.22595,-1
2,58,3,1.4364,0,0.200365,3.19894,0
2,58,3,6.76972,0.13957,0.198087,3.24177,1
2,58,3,8.71914,0.93827,0.222823,3.239,-1
1,58,3,70.075,15.2052,0.121189,3.202,-0.269993
2,58,4,1.8405,0.93827,-1.5556,1.38536,1
2,58,4,3.52146,0.93827,-1.61817,1.54778,-1
2,58,4,3.02433,0.13957,-1.86756,1.52248,-1
2,58,4,1.52066,0.13957,-1.80392,1.67781,1
2,58,4,12.7941,0.49368,-1.81583,1.62775,1
2,58,4,3.57575,0.13957,-1.88299,1.70676,-1
2,58,4,2.6036,-9.88431e-08,-1.85358,1.60571,0
2,58,4,1.38113,1.04308e-07,-1.87285,1.67371,0
2,58,4,8.9358,0.13957,-1.88358,1.64832,1
2,58,4,2.80052,0,-1.94203,1.59461,0
2,58,4,1.17108,-4.21468e-08,-1.91297,1.66326,0
2,58,4,1.68307,-8.9407e-08,-1.91484,1.62582,0
2,58,4,7.14614,0.49368,-1.93067,1.63641,-1
2,58,4,6.1075,0.13957,-1.94464,1.64045,1
1,58,4,58.0052,10.0715,-1.85982,1.62072,0.23975
2,58,5,1.79492,0.13957,-0.884667,4.57301,1
2,58,5,1.99811,0,-0.813454,4.04945,0
2,58,5,1.16454,-2.98023e-08,-0.887503,4.00103,0
2,58,5,3.65596,0.13957,-0.955173,4.10651,1
2,58,5,1.01975,0.49368,-1.22427,4.1067,-1
2,58,5,1.59214,0.13957,-1.05566,4.10187,-1
2,58,5,4.53093,0.93957,-1.11657,4.27981,0
2,58,5,1.40606,0.13957,-1.10939,4.19806,-1
2,58,5,2.0524,8.9407e-08,-1.00851,4.28395,0
2,58,5,2.8886,1.1151e-07,-1.09066,4.22791,0
2,58,5,2.53369,0.93957,-1.12132,4.26686,0
2,58,5,4.48782,-1.46001e-07,-1.0724,4.22706,0
2,58,5,6.83454,2.2302e-07,-1.01336,4.24824,0
2,58,5,2.21735,0.13957,-1.04709,4.19662,1
2,58,5,11.9049,0.13957,-1.02407,4.21794,1
1,58,5,49.8541,8.7138,-1.03613,4.21945,0.310596
2,58,6,1.26653,0.13957,-1.03899,5.24064,1
2,58,6,1.12403,0,-0.812069,4.81466,0
2,58,6,3.83391,-9.42432e-08,-0.824098,4.87857,0
2,58,6,1.61208,-2.10734e-08,-1.03301,4.88093,0
2,58,6,4.02922,-8.42937e-08,-0.991037,4.84863,0
2,58,6,1.37655,1.49012e-08,-0.93602,4.88116,0
2,58,6,14.2814,4.12953e-07,-0.915575,4.8586,0
1,58,6,27.4347,2.87205,-0.927016,4.87778,0.0460158
#
0,59,4
